Tanggal,SUM of IHSG
Sat Jan 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7350.62
Sun Jan 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7350.62
Mon Jan 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7283.58
Tue Jan 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7200.2
Wed Jan 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7227.3
Thu Jan 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7219.96
Fri Jan 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7241.14
Sat Jan 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7241.14
Sun Jan 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7241.14
Mon Jan 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7224
Tue Jan 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7242.79
Wed Jan 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7200.63
Thu Jan 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7252.97
Fri Jan 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7227.4
Sat Jan 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7227.4
Sun Jan 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7227.4
Mon Jan 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7247.93
Tue Jan 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7256.23
Wed Jan 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7227.82
Thu Jan 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7178.04
Fri Jan 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7137.09
Sat Jan 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7137.09
Sun Jan 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7137.09
Mon Jan 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7157.17
Tue Jan 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7192.22
Wed Jan 31 2024 00:00:00 GMT+0700 (Western Indonesia Time),7207.94
Thu Feb 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7201.7
Fri Feb 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7238.79
Sat Feb 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7238.79
Sun Feb 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7238.79
Mon Feb 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7198.62
Tue Feb 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7247.41
Wed Feb 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7235.15
Thu Feb 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7235.15
Fri Feb 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7235.15
Sat Feb 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7235.15
Sun Feb 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7235.15
Mon Feb 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7297.67
Tue Feb 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7209.74
Wed Feb 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7209.74
Thu Feb 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7303.28
Fri Feb 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7335.54
Sat Feb 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7335.54
Sun Feb 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7335.54
Mon Feb 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7296.7
Tue Feb 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7352.6
Wed Feb 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7349.02
Thu Feb 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7339.64
Fri Feb 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7295.1
Sat Feb 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7295.1
Sun Feb 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7295.1
Mon Feb 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7283.82
Tue Feb 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7285.32
Wed Feb 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7328.64
Thu Feb 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7316.11
Fri Mar 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7311.91
Sat Mar 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7311.91
Sun Mar 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7311.91
Mon Mar 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7276.75
Tue Mar 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7247.46
Wed Mar 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7329.8
Thu Mar 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7373.96
Fri Mar 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7381.91
Sat Mar 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7381.91
Sun Mar 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7381.91
Mon Mar 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7381.91
Tue Mar 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7381.91
Wed Mar 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7421.21
Thu Mar 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7433.31
Fri Mar 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7328.05
Sat Mar 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7328.05
Sun Mar 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7328.05
Mon Mar 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7302.45
Tue Mar 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7336.75
Wed Mar 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7331.13
Thu Mar 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7338.35
Fri Mar 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7350.15
Sat Mar 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7350.15
Sun Mar 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7350.15
Mon Mar 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7377.76
Tue Mar 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7365.66
Wed Mar 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7310.09
Thu Mar 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.81
Fri Mar 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.81
Sat Mar 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.81
Sun Mar 31 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.81
Mon Apr 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7205.06
Tue Apr 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7236.98
Wed Apr 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7166.84
Thu Apr 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7254.4
Fri Apr 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Sat Apr 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Sun Apr 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Mon Apr 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Tue Apr 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Wed Apr 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Thu Apr 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Fri Apr 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Sat Apr 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Sun Apr 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Mon Apr 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7286.88
Tue Apr 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7164.81
Wed Apr 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7130.84
Thu Apr 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7166.81
Fri Apr 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7087.32
Sat Apr 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7087.32
Sun Apr 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7087.32
Mon Apr 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7073.82
Tue Apr 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7110.81
Wed Apr 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7174.53
Thu Apr 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7155.29
Fri Apr 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7036.08
Sat Apr 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7036.08
Sun Apr 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7036.08
Mon Apr 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7155.78
Tue Apr 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7234.2
Wed May 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7234.2
Thu May 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7117.42
Fri May 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7134.72
Sat May 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7134.72
Sun May 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7134.72
Mon May 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7135.89
Tue May 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7123.61
Wed May 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7088.79
Thu May 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7088.79
Fri May 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7088.79
Sat May 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7088.79
Sun May 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7088.79
Mon May 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7099.26
Tue May 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7083.76
Wed May 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7179.83
Thu May 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7246.7
Fri May 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7317.24
Sat May 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7317.24
Sun May 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7317.24
Mon May 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7266.69
Tue May 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7186.04
Wed May 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7221.04
Thu May 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7221.04
Fri May 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7221.04
Sat May 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7221.04
Sun May 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7221.04
Mon May 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7176.42
Tue May 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7253.63
Wed May 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7140.23
Thu May 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7034.14
Fri May 31 2024 00:00:00 GMT+0700 (Western Indonesia Time),6970.74
Sat Jun 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),6970.74
Sun Jun 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),6970.74
Mon Jun 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7036.19
Tue Jun 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7099.31
Wed Jun 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),6947.67
Thu Jun 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),6974.9
Fri Jun 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),6897.95
Sat Jun 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),6897.95
Sun Jun 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),6897.95
Mon Jun 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),6921.55
Tue Jun 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),6855.69
Wed Jun 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),6850.1
Thu Jun 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),6831.56
Fri Jun 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),6734.83
Sat Jun 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),6734.83
Sun Jun 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),6734.83
Mon Jun 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),6734.83
Tue Jun 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),6734.83
Wed Jun 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),6726.92
Thu Jun 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),6819.32
Fri Jun 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),6879.98
Sat Jun 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),6879.98
Sun Jun 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),6879.98
Mon Jun 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),6889.17
Tue Jun 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),6882.7
Wed Jun 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),6905.64
Thu Jun 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),6967.95
Fri Jun 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7063.58
Sat Jun 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7063.58
Sun Jun 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7063.58
Mon Jul 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7139.63
Tue Jul 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7125.14
Wed Jul 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7196.75
Thu Jul 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7220.89
Fri Jul 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7253.37
Sat Jul 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7253.37
Sun Jul 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7253.37
Mon Jul 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7250.98
Tue Jul 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7269.8
Wed Jul 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7287.04
Thu Jul 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7300.41
Fri Jul 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7327.58
Sat Jul 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7327.58
Sun Jul 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7327.58
Mon Jul 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7278.86
Tue Jul 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7224.29
Wed Jul 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7224.22
Thu Jul 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7321.07
Fri Jul 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7294.5
Sat Jul 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7294.5
Sun Jul 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7294.5
Mon Jul 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7321.98
Tue Jul 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7313.86
Wed Jul 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7262.76
Thu Jul 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7240.28
Fri Jul 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.17
Sat Jul 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.17
Sun Jul 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.17
Mon Jul 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7288.9
Tue Jul 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7241.86
Wed Jul 31 2024 00:00:00 GMT+0700 (Western Indonesia Time),7255.76
Thu Aug 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7325.98
Fri Aug 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7308.12
Sat Aug 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7308.12
Sun Aug 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7308.12
Mon Aug 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7060.77
Tue Aug 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7129.21
Wed Aug 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7212.13
Thu Aug 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7195.12
Fri Aug 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7257
Sat Aug 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7257
Sun Aug 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7257
Mon Aug 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7297.63
Tue Aug 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7356.64
Wed Aug 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7436.04
Thu Aug 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7409.5
Fri Aug 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7432.09
Sat Aug 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7432.09
Sun Aug 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7432.09
Mon Aug 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7466.83
Tue Aug 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7533.98
Wed Aug 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7554.59
Thu Aug 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7488.68
Fri Aug 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7544.3
Sat Aug 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7544.3
Sun Aug 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7544.3
Mon Aug 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7606.19
Tue Aug 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7597.88
Wed Aug 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7658.88
Thu Aug 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7627.6
Fri Aug 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7670.73
Sat Aug 31 2024 00:00:00 GMT+0700 (Western Indonesia Time),7670.73
Sun Sep 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7670.73
Mon Sep 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7694.53
Tue Sep 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7616.52
Wed Sep 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7672.9
Thu Sep 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7681.04
Fri Sep 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7721.85
Sat Sep 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7721.85
Sun Sep 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7721.85
Mon Sep 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7702.74
Tue Sep 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7761.39
Wed Sep 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7760.96
Thu Sep 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7798.15
Fri Sep 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7812.13
Sat Sep 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7812.13
Sun Sep 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7812.13
Mon Sep 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7812.13
Tue Sep 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7831.78
Wed Sep 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7829.13
Thu Sep 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7905.39
Fri Sep 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7743
Sat Sep 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7775.73
Sun Sep 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7778.49
Mon Sep 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7740.9
Tue Sep 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7744.52
Wed Sep 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7692.77
Thu Sep 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7744.52
Fri Sep 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7692.77
Sat Sep 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7692.77
Sun Sep 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7692.77
Mon Sep 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7527.93
Tue Oct 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7642.13
Wed Oct 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7563.26
Thu Oct 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7543.83
Fri Oct 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7496.09
Sat Oct 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7496.09
Sun Oct 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7496.09
Mon Oct 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7504.13
Tue Oct 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7557.14
Wed Oct 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7501.29
Thu Oct 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7480.08
Fri Oct 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7520.6
Sat Oct 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7520.6
Sun Oct 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7520.6
Mon Oct 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7559.65
Tue Oct 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7626.95
Wed Oct 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7648.94
Thu Oct 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7735.04
Fri Oct 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7760.06
Sat Oct 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7760.06
Sun Oct 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7760.06
Mon Oct 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7772.6
Tue Oct 22 2024 00:00:00 GMT+0700 (Western Indonesia Time),7788.98
Wed Oct 23 2024 00:00:00 GMT+0700 (Western Indonesia Time),7787.57
Thu Oct 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),7716.55
Fri Oct 25 2024 00:00:00 GMT+0700 (Western Indonesia Time),7694.66
Sat Oct 26 2024 00:00:00 GMT+0700 (Western Indonesia Time),7694.66
Sun Oct 27 2024 00:00:00 GMT+0700 (Western Indonesia Time),7694.66
Mon Oct 28 2024 00:00:00 GMT+0700 (Western Indonesia Time),7634.63
Tue Oct 29 2024 00:00:00 GMT+0700 (Western Indonesia Time),7606.6
Wed Oct 30 2024 00:00:00 GMT+0700 (Western Indonesia Time),7569.85
Thu Oct 31 2024 00:00:00 GMT+0700 (Western Indonesia Time),7574.02
Fri Nov 01 2024 00:00:00 GMT+0700 (Western Indonesia Time),7505.259999999999
Sat Nov 02 2024 00:00:00 GMT+0700 (Western Indonesia Time),7505.259999999999
Sun Nov 03 2024 00:00:00 GMT+0700 (Western Indonesia Time),7505.259999999999
Mon Nov 04 2024 00:00:00 GMT+0700 (Western Indonesia Time),7479.5
Tue Nov 05 2024 00:00:00 GMT+0700 (Western Indonesia Time),7491.93
Wed Nov 06 2024 00:00:00 GMT+0700 (Western Indonesia Time),7383.87
Thu Nov 07 2024 00:00:00 GMT+0700 (Western Indonesia Time),7243.86
Fri Nov 08 2024 00:00:00 GMT+0700 (Western Indonesia Time),7287.19
Sat Nov 09 2024 00:00:00 GMT+0700 (Western Indonesia Time),7287.19
Sun Nov 10 2024 00:00:00 GMT+0700 (Western Indonesia Time),7287.19
Mon Nov 11 2024 00:00:00 GMT+0700 (Western Indonesia Time),7266.46
Tue Nov 12 2024 00:00:00 GMT+0700 (Western Indonesia Time),7321.99
Wed Nov 13 2024 00:00:00 GMT+0700 (Western Indonesia Time),7308.67
Thu Nov 14 2024 00:00:00 GMT+0700 (Western Indonesia Time),7214.56
Fri Nov 15 2024 00:00:00 GMT+0700 (Western Indonesia Time),7161.259999999999
Sat Nov 16 2024 00:00:00 GMT+0700 (Western Indonesia Time),7161.259999999999
Sun Nov 17 2024 00:00:00 GMT+0700 (Western Indonesia Time),7161.259999999999
Mon Nov 18 2024 00:00:00 GMT+0700 (Western Indonesia Time),7134.28
Tue Nov 19 2024 00:00:00 GMT+0700 (Western Indonesia Time),7195.71
Wed Nov 20 2024 00:00:00 GMT+0700 (Western Indonesia Time),7180.33
Thu Nov 21 2024 00:00:00 GMT+0700 (Western Indonesia Time),7140.91
